,latitude,longitude,postalCode,Date,Hour,make,model,year,soakTime,day_night
162,32.603,-96.856,75115,7/13/2019,13,CHEVROLET,MALIBU,2017,28.78333333,dtime
163,32.648,-96.881,75115,7/25/2019,13,CHEVROLET,MALIBU,2017,28.21666667,dtime
164,32.648,-96.881,75115,7/25/2019,13,CHEVROLET,MALIBU,2017,16.3,dtime
165,32.648,-96.881,75115,7/5/2019,13,CHEVROLET,MALIBU,2017,11.25,dtime
166,32.624,-96.857,75115,7/2/2019,13,CHEVROLET,MALIBU,2017,16.5,dtime
167,32.571,-96.844,75115,7/12/2019,13,CHEVROLET,MALIBU,2017,9.633333333,dtime
168,32.648,-96.881,75115,7/1/2019,13,CHEVROLET,MALIBU,2017,12.58333333,dtime
169,32.648,-96.887,75115,7/22/2019,13,CHEVROLET,MALIBU,2017,18.08333333,dtime
170,32.602,-96.858,75115,7/17/2019,13,CHEVROLET,MALIBU,2017,12.8,dtime
171,32.618,-96.857,75115,7/27/2019,13,CHEVROLET,MALIBU,2017,16.08333333,dtime
172,32.608,-96.825,75115,7/27/2019,13,CHEVROLET,MALIBU,2017,20.35,dtime
173,32.648,-96.881,75115,7/29/2019,13,CHEVROLET,MALIBU,2017,16.08333333,dtime
174,32.606,-96.858,75115,7/31/2019,13,CHEVROLET,MALIBU,2017,18.11666667,dtime
175,32.593,-96.821,75115,7/4/2019,13,CHEVROLET,MALIBU,2017,13.85,dtime
176,32.604,-96.827,75115,7/19/2019,13,CHEVROLET,MALIBU,2017,24.91666667,dtime
177,32.593,-96.821,75115,7/23/2019,13,CHEVROLET,MALIBU,2017,7.116666667,dtime
178,32.593,-96.82,75115,7/9/2019,13,CHEVROLET,MALIBU,2017,22.93333333,dtime
179,32.592,-96.82,75115,7/21/2019,13,CHEVROLET,MALIBU,2017,25.81666667,dtime
180,32.608,-96.829,75115,7/7/2019,13,CHEVROLET,MALIBU,2017,26.03333333,dtime
181,32.608,-96.829,75115,7/21/2019,13,CHEVROLET,MALIBU,2017,12.83333333,dtime
182,32.587,-96.836,75115,7/21/2019,13,CHEVROLET,MALIBU,2017,8.266666667,dtime
183,32.574,-96.858,75115,7/29/2019,13,CHEVROLET,MALIBU,2017,15.78333333,dtime
184,32.592,-96.82,75115,7/21/2019,13,CHEVROLET,MALIBU,2017,16.73333333,dtime
185,32.6,-96.824,75115,7/26/2019,13,CHEVROLET,MALIBU,2017,7.433333333,dtime
186,32.572,-96.853,75115,7/21/2019,13,CHEVROLET,MALIBU,2017,11.8,dtime
187,32.6,-96.824,75115,7/11/2019,13,CHEVROLET,MALIBU,2017,17.13333333,dtime
188,32.593,-96.823,75115,7/11/2019,13,CHEVROLET,MALIBU,2017,6.183333333,dtime
189,32.603,-96.857,75115,7/9/2019,13,CHEVROLET,MALIBU,2017,18.36666667,dtime
190,32.589,-96.851,75115,7/9/2019,13,CHEVROLET,MALIBU,2017,7.65,dtime
191,32.577,-96.846,75115,7/16/2019,13,CHEVROLET,MALIBU,2017,6.316666667,dtime
192,32.602,-96.858,75115,7/24/2019,13,CHEVROLET,MALIBU,2017,8.5,dtime
193,32.62,-96.857,75115,7/9/2019,13,CHEVROLET,MALIBU,2017,13.25,dtime
194,32.646,-96.887,75115,7/13/2019,13,CHEVROLET,MALIBU,2017,11.93333333,dtime
195,32.607,-96.825,75115,7/31/2019,13,CHEVROLET,MALIBU,2017,13.81666667,dtime
196,32.648,-96.881,75115,7/20/2019,13,CHEVROLET,MALIBU,2017,9.066666667,dtime
197,32.616,-96.851,75115,7/21/2019,13,CHEVROLET,MALIBU,2017,12.6,dtime
198,32.592,-96.82,75115,7/1/2019,13,CHEVROLET,MALIBU,2017,27.15,dtime
199,32.607,-96.843,75115,7/9/2019,13,CHEVROLET,MALIBU,2017,29.78333333,dtime
200,32.576,-96.84,75115,7/15/2019,13,CHEVROLET,MALIBU,2017,22.91666667,dtime
201,32.605,-96.839,75115,7/15/2019,13,CHEVROLET,MALIBU,2017,16.8,dtime
202,32.646,-96.88,75115,7/18/2019,13,CHEVROLET,MALIBU,2017,7.65,dtime
203,32.648,-96.88,75115,7/31/2019,13,CHEVROLET,MALIBU,2017,28.01666667,dtime
204,32.578,-96.855,75115,7/4/2019,13,CHEVROLET,MALIBU,2017,13.75,dtime
205,32.59,-96.839,75115,7/22/2019,13,CHEVROLET,MALIBU,2017,6.05,dtime
206,32.595,-96.821,75115,7/28/2019,13,CHEVROLET,MALIBU,2017,17.33333333,dtime
207,32.604,-96.821,75115,7/9/2019,13,CHEVROLET,MALIBU,2017,8.933333333,dtime
208,32.604,-96.821,75115,7/22/2019,13,CHEVROLET,MALIBU,2017,10.95,dtime
209,32.648,-96.881,75115,7/9/2019,13,CHEVROLET,MALIBU,2017,19.8,dtime
210,32.649,-96.881,75115,7/9/2019,13,CHEVROLET,MALIBU,2017,20.26666667,dtime
211,32.649,-96.886,75115,7/1/2019,13,CHEVROLET,MALIBU,2017,14.51666667,dtime
212,32.649,-96.886,75115,7/17/2019,13,CHEVROLET,MALIBU,2017,27.55,dtime
