,latitude,longitude,postalCode,Date,Hour,make,model,year,soakTime,day_night
206,32.812,-96.626,75150,10/2/2019,17,CHEVROLET,MALIBU,2017,29.21666667,dtime
207,32.813,-96.627,75150,10/10/2019,17,CHEVROLET,MALIBU,2017,26.8,dtime
208,32.798,-96.627,75150,10/15/2019,17,CHEVROLET,MALIBU,2017,14.06666667,dtime
209,32.813,-96.623,75150,10/2/2019,17,CHEVROLET,MALIBU,2017,22.36666667,dtime
210,32.797,-96.628,75150,10/1/2019,17,CHEVROLET,MALIBU,2017,6.15,dtime
211,32.796,-96.628,75150,10/1/2019,17,CHEVROLET,MALIBU,2017,21.76666667,dtime
212,32.837,-96.642,75150,10/4/2019,17,CHEVROLET,MALIBU,2017,18.13333333,dtime
213,32.837,-96.642,75150,10/29/2019,17,CHEVROLET,MALIBU,2017,20.16666667,dtime
214,32.81,-96.612,75150,10/17/2019,17,CHEVROLET,MALIBU,2017,17.18333333,dtime
215,32.813,-96.668,75150,10/28/2019,17,CHEVROLET,MALIBU,2017,29.68333333,dtime
216,32.813,-96.619,75150,10/23/2019,17,CHEVROLET,MALIBU,2017,19.61666667,dtime
217,32.807,-96.626,75150,10/28/2019,17,CHEVROLET,MALIBU,2017,19.93333333,dtime
218,32.806,-96.625,75150,10/31/2019,17,CHEVROLET,MALIBU,2017,25.25,dtime
219,32.822,-96.668,75150,10/4/2019,17,CHEVROLET,MALIBU,2017,25.56666667,dtime
220,32.822,-96.668,75150,10/18/2019,17,CHEVROLET,MALIBU,2017,10.5,dtime
221,32.813,-96.622,75150,10/19/2019,17,CHEVROLET,MALIBU,2017,9,dtime
222,32.811,-96.622,75150,10/7/2019,17,CHEVROLET,MALIBU,2017,26.65,dtime
223,32.807,-96.614,75150,10/14/2019,17,CHEVROLET,MALIBU,2017,23.23333333,dtime
224,32.803,-96.646,75150,10/27/2019,17,CHEVROLET,MALIBU,2017,6.65,dtime
225,32.815,-96.651,75150,10/4/2019,17,CHEVROLET,MALIBU,2017,24.03333333,dtime
226,32.795,-96.635,75150,10/13/2019,17,CHEVROLET,MALIBU,2017,14.25,dtime
227,32.799,-96.633,75150,10/31/2019,17,CHEVROLET,MALIBU,2017,9.016666667,dtime
228,32.813,-96.634,75150,10/3/2019,17,CHEVROLET,MALIBU,2017,17.81666667,dtime
229,32.814,-96.636,75150,10/9/2019,17,CHEVROLET,MALIBU,2017,8.9,dtime
230,32.806,-96.646,75150,10/8/2019,17,CHEVROLET,MALIBU,2017,18.78333333,dtime
231,32.815,-96.634,75150,10/17/2019,17,CHEVROLET,MALIBU,2017,24.61666667,dtime
232,32.806,-96.646,75150,10/24/2019,17,CHEVROLET,MALIBU,2017,18.25,dtime
233,32.818,-96.616,75150,10/8/2019,17,CHEVROLET,MALIBU,2017,25.95,dtime
234,32.818,-96.616,75150,10/9/2019,17,CHEVROLET,MALIBU,2017,26.11666667,dtime
235,32.81,-96.613,75150,10/13/2019,17,CHEVROLET,MALIBU,2017,12.1,dtime
236,32.8,-96.629,75150,10/14/2019,17,CHEVROLET,MALIBU,2017,15.66666667,dtime
237,32.816,-96.605,75150,10/4/2019,17,CHEVROLET,MALIBU,2017,23.73333333,dtime
238,32.816,-96.605,75150,10/19/2019,17,CHEVROLET,MALIBU,2017,11.85,dtime
239,32.81,-96.614,75150,10/22/2019,17,CHEVROLET,MALIBU,2017,6.183333333,dtime
240,32.816,-96.605,75150,10/22/2019,17,CHEVROLET,MALIBU,2017,16.45,dtime
241,32.813,-96.618,75150,10/26/2019,17,CHEVROLET,MALIBU,2017,21.43333333,dtime
242,32.816,-96.646,75150,10/23/2019,17,CHEVROLET,MALIBU,2017,11.85,dtime
